"task_id","scenario_id","replicate","sample_size","accuracy","borrowing","robust_responsibility","failed","error","positive_definite","quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","interval_width"
4,74,4,0,"weak","none",NA,FALSE,-0.0922360641956464,TRUE,"survival_at_80",0.36,0.267763935804353,0.076656423856235,0.117476063405164,0.265340258687696,0.425197482338334,TRUE,-1.2032398533048,0.307721418933169
4,74,4,0,"weak","none",NA,FALSE,-0.0782038357630424,TRUE,"survival_slope_20",0.64,0.561796164236958,0.0666146594184057,0.433170951150406,0.560160089124518,0.69422751663309,TRUE,-1.173973363308,0.261056565482684
4,74,4,0,"weak","none",NA,FALSE,1.07072086468302,TRUE,"growth_increment_80",8.4,9.47072086468302,0.73762674850621,8.08235236522085,9.46951564111522,10.8929357641594,TRUE,1.45157543005506,2.81058339893853
4,74,4,0,"weak","none",NA,FALSE,-0.0323742253340051,TRUE,"growth_slope_20",-2.4,-2.432374225334,0.296073794689363,-3.00833729181269,-2.43784040591577,-1.87321035874538,TRUE,-0.109345122448178,1.13512693306731
4,74,4,0,"weak","none",NA,FALSE,0.100922315359458,TRUE,"log_growth_sd",1.50407739677627,1.60499971213573,0.152892911750158,1.30090954737989,1.60172614652924,1.9195947088291,TRUE,0.660084985001626,0.618685161449207
4,74,4,0,"weak","none",NA,FALSE,0.04124993367781,TRUE,"log_recruitment_at_80",-1.69314718055995,-1.65189724688214,0.235048190457349,-2.13661525510799,-1.65292515332849,-1.20036848921047,TRUE,0.175495644521012,0.936246765897522
4,74,4,0,"weak","none",NA,FALSE,-0.0712934629711646,TRUE,"recruitment_slope_20",1.5,1.42870653702884,0.161494523217716,1.11876676551491,1.42682652905074,1.75451691174285,TRUE,-0.441460561947675,0.635750146227942
4,74,4,0,"weak","none",NA,FALSE,0.534073807778555,TRUE,"recruit_mean_80",44.6,45.1340738077786,0.788353209669606,43.6118390661558,45.1570899103558,46.6312794751451,TRUE,0.677454979859068,3.01944040898933
4,74,4,0,"weak","none",NA,FALSE,-0.515410790762264,TRUE,"recruit_mean_slope_20",0.4,-0.115410790762264,0.454311111514278,-0.98892229556157,-0.113978868662816,0.771779068338782,TRUE,-1.13448863058694,1.76070136390035
4,74,4,0,"weak","none",NA,FALSE,-0.0585932946930547,TRUE,"log_recruit_sd",1.25276296849537,1.19416967380231,0.0533873587971765,1.08997529017064,1.19672332541951,1.30020613276127,TRUE,-1.09751252006409,0.210230842590632
4,74,4,0,"weak","none",NA,FALSE,NA,TRUE,"log_process_precision",NA,4.11493691675404,0.913198822132784,2.24552981741538,4.14490982588802,5.86250627975985,NA,NA,3.61697646234447
5,98,5,0,"weak","none",NA,FALSE,0.0826160231905328,TRUE,"survival_at_80",0.36,0.442616023190533,0.100720016957607,0.24981975651673,0.447309232996539,0.630741757036928,TRUE,0.820254262122555,0.380922000520198
5,98,5,0,"weak","none",NA,FALSE,-0.125121787825019,TRUE,"survival_slope_20",0.64,0.514878212174981,0.0882899584255252,0.348467723771412,0.514525244401327,0.689521459070098,TRUE,-1.41716895167147,0.341053735298686
5,98,5,0,"weak","none",NA,FALSE,1.18816025788414,TRUE,"growth_increment_80",8.4,9.58816025788414,0.959288934687292,7.86735201456555,9.59211475839615,11.4077162754131,TRUE,1.23858434609324,3.54036426084752
5,98,5,0,"weak","none",NA,FALSE,0.544100109588188,TRUE,"growth_slope_20",-2.4,-1.85589989041181,0.389118027051223,-2.63697050440609,-1.85978109038119,-1.12641161737474,TRUE,1.39829067728225,1.51055888703135
5,98,5,0,"weak","none",NA,FALSE,0.330501455900617,TRUE,"log_growth_sd",1.50407739677627,1.83457885267689,0.140748834178958,1.5574921666485,1.83187233581592,2.11593836795633,FALSE,2.34816478465743,0.558446201307837
5,98,5,0,"weak","none",NA,FALSE,0.467554381279731,TRUE,"log_recruitment_at_80",-1.69314718055995,-1.22559279928021,0.132664804137658,-1.49212598124489,-1.22246045923682,-0.974712814674565,FALSE,3.52432873450428,0.51741316657032
5,98,5,0,"weak","none",NA,FALSE,-0.59130988748855,TRUE,"recruitment_slope_20",1.5,0.90869011251145,0.111490897655252,0.690410045150425,0.905272327756222,1.13442471898372,FALSE,-5.30366065682757,0.444014673833292
5,98,5,0,"weak","none",NA,FALSE,0.469333820841157,TRUE,"recruit_mean_80",44.6,45.0693338208412,0.589539131910994,43.938994995039,45.0581023558254,46.2021009543197,TRUE,0.796102914016597,2.26310595928074
5,98,5,0,"weak","none",NA,FALSE,-0.14157379739354,TRUE,"recruit_mean_slope_20",0.4,0.25842620260646,0.455529260969245,-0.638838459468458,0.256620128714905,1.16980796952745,TRUE,-0.310789689102098,1.80864642899591
5,98,5,0,"weak","none",NA,FALSE,-0.0259000610130129,TRUE,"log_recruit_sd",1.25276296849537,1.22686290748236,0.070425753280161,1.08810142776396,1.22520780023906,1.36306025896033,TRUE,-0.367764060825587,0.274958831196366
5,98,5,0,"weak","none",NA,FALSE,NA,TRUE,"log_process_precision",NA,5.23942366990231,1.27567826439072,2.56475763283908,5.25683326241458,7.6871163780266,NA,NA,5.12235874518752
6,122,6,0,"weak","none",NA,FALSE,-0.000324173295055685,TRUE,"survival_at_80",0.36,0.359675826704944,0.0998189139664258,0.161433333535653,0.360330964461667,0.551403621236702,TRUE,-0.00324761392580089,0.389970287701048
6,122,6,0,"weak","none",NA,FALSE,-0.074990332420021,TRUE,"survival_slope_20",0.64,0.565009667579979,0.0807984546341609,0.412860537382254,0.56140007796477,0.7298863847597,TRUE,-0.928115924488433,0.317025847377446
6,122,6,0,"weak","none",NA,FALSE,0.616171075345234,TRUE,"growth_increment_80",8.4,9.01617107534523,0.941816140339948,7.23179936780098,9.01156833600992,10.8984833062499,TRUE,0.654237115879992,3.66668393844889
6,122,6,0,"weak","none",NA,FALSE,0.588149456118847,TRUE,"growth_slope_20",-2.4,-1.81185054388115,0.402981129193962,-2.63949788669351,-1.80109960612356,-1.04204526125257,TRUE,1.45949627292786,1.59745262544094
6,122,6,0,"weak","none",NA,FALSE,0.306618247080322,TRUE,"log_growth_sd",1.50407739677627,1.8106956438566,0.183962663196454,1.45191320409603,1.81298095142827,2.1397146386852,TRUE,1.66674172765636,0.687801434589174
6,122,6,0,"weak","none",NA,FALSE,0.505590317847484,TRUE,"log_recruitment_at_80",-1.69314718055995,-1.18755686271246,0.157631153599328,-1.49617433065675,-1.18579187917645,-0.879207695254458,FALSE,3.2074263640334,0.616966635402291
6,122,6,0,"weak","none",NA,FALSE,-0.308092817295879,TRUE,"recruitment_slope_20",1.5,1.19190718270412,0.107154439173298,0.976190671965307,1.19394183241318,1.39667430055126,FALSE,-2.8752221529302,0.420483628585956
6,122,6,0,"weak","none",NA,FALSE,-0.738512495981126,TRUE,"recruit_mean_80",44.6,43.8614875040189,0.6299189171919,42.6417205241637,43.8526396002085,45.099921892411,TRUE,-1.17239294745,2.45820136824729
6,122,6,0,"weak","none",NA,FALSE,0.32312407557504,TRUE,"recruit_mean_slope_20",0.4,0.72312407557504,0.367646634153885,-0.0370980113353412,0.72168077041481,1.47394879577597,TRUE,0.878898500781025,1.51104680711131
6,122,6,0,"weak","none",NA,FALSE,-0.0917122337881326,TRUE,"log_recruit_sd",1.25276296849537,1.16105073470724,0.0736483507252552,1.02916797253178,1.16249599888376,1.31335784717278,TRUE,-1.24527206495451,0.284189874641005
6,122,6,0,"weak","none",NA,FALSE,NA,TRUE,"log_process_precision",NA,4.60717000132632,1.11175130232083,2.47984404923849,4.56660816356998,6.86046252867013,NA,NA,4.38061847943164
7,146,7,0,"weak","none",NA,FALSE,0.140716936827306,TRUE,"survival_at_80",0.36,0.500716936827306,0.124052033494949,0.269684314547274,0.504772737915614,0.734119329082054,TRUE,1.13433801013053,0.464435014534781
7,146,7,0,"weak","none",NA,FALSE,0.131395026609669,TRUE,"survival_slope_20",0.64,0.771395026609669,0.0805885841558661,0.614563436094625,0.769472831821079,0.935527279765911,TRUE,1.63044217721381,0.320963843671287
7,146,7,0,"weak","none",NA,FALSE,-0.492107196549162,TRUE,"growth_increment_80",8.4,7.90789280345084,1.04044055431337,5.87100337880586,7.90757129531095,10.0723294727057,TRUE,-0.472979637816911,4.20132609389979
7,146,7,0,"weak","none",NA,FALSE,0.28397377198557,TRUE,"growth_slope_20",-2.4,-2.11602622801443,0.444611851506233,-2.96855320864579,-2.11066448712874,-1.23423845811164,TRUE,0.638700410309663,1.73431475053415
7,146,7,0,"weak","none",NA,FALSE,0.362481273050341,TRUE,"log_growth_sd",1.50407739677627,1.86655866982662,0.138851577051046,1.57287592799865,1.86513611279287,2.114368027659,FALSE,2.61056648220193,0.541492099660346
7,146,7,0,"weak","none",NA,FALSE,-1.68843562946897,TRUE,"log_recruitment_at_80",-1.69314718055995,-3.38158281002891,0.786603063394006,-4.93836976496621,-3.34084254202942,-1.88696645907888,FALSE,-2.14649002532963,3.05140330588733
7,146,7,0,"weak","none",NA,FALSE,-3.36826541457216,TRUE,"recruitment_slope_20",1.5,-1.86826541457216,0.461159053182283,-2.7859830476298,-1.84457158268739,-1.00064199414702,FALSE,-7.30391259009023,1.78534105348278
7,146,7,0,"weak","none",NA,FALSE,3.6725627404181,TRUE,"recruit_mean_80",44.6,48.2725627404181,3.86253300222278,40.4400861029005,48.1767569873554,55.7399163221752,TRUE,0.950817180928848,15.2998302192747
7,146,7,0,"weak","none",NA,FALSE,1.18383875551659,TRUE,"recruit_mean_slope_20",0.4,1.58383875551659,2.21668550783597,-2.89015055541068,1.55811023268612,5.9286272587009,TRUE,0.534058057099994,8.81877781411158
7,146,7,0,"weak","none",NA,FALSE,0.045553377290166,TRUE,"log_recruit_sd",1.25276296849537,1.29831634578553,0.0622478959349182,1.17452615038612,1.29980829109878,1.41755527595327,TRUE,0.731805896504408,0.243029125567151
7,146,7,0,"weak","none",NA,FALSE,NA,TRUE,"log_process_precision",NA,3.91385356276841,0.837111130487363,2.19193885702189,3.93551062650662,5.53552232116699,NA,NA,3.3435834641451
8,170,8,0,"weak","none",NA,FALSE,-0.0152186906334528,TRUE,"survival_at_80",0.36,0.344781309366547,0.101906903750073,0.147877897876985,0.342804623466866,0.549524429945611,TRUE,-0.149339152436391,0.401646532068626
8,170,8,0,"weak","none",NA,FALSE,-0.0116151046806616,TRUE,"survival_slope_20",0.64,0.628384895319338,0.0764683469802223,0.487406977308006,0.628961948683045,0.777632223593658,TRUE,-0.151894282266436,0.290225246285652
8,170,8,0,"weak","none",NA,FALSE,-0.562568712523242,TRUE,"growth_increment_80",8.4,7.83743128747676,0.864024552351842,6.05248425817181,7.84603995205159,9.49340926195165,TRUE,-0.651102692616721,3.44092500377984
8,170,8,0,"weak","none",NA,FALSE,-0.201635571864713,TRUE,"growth_slope_20",-2.4,-2.60163557186471,0.34116127496094,-3.27853281745362,-2.59553161824946,-1.97663774692554,TRUE,-0.591027137789303,1.30189507052808
8,170,8,0,"weak","none",NA,FALSE,0.143425656167403,TRUE,"log_growth_sd",1.50407739677627,1.64750305294368,0.15993133194091,1.35176478735957,1.6460098995717,1.98197303215598,TRUE,0.896795233471792,0.630208244796417
8,170,8,0,"weak","none",NA,FALSE,-0.473496779945877,TRUE,"log_recruitment_at_80",-1.69314718055995,-2.16664396050582,0.48144797867708,-3.15159582780226,-2.15922581652857,-1.26834291110946,TRUE,-0.983484822694549,1.8832529166928
8,170,8,0,"weak","none",NA,FALSE,0.351146846503772,TRUE,"recruitment_slope_20",1.5,1.85114684650377,0.250380823678958,1.37764637208974,1.84743878731247,2.32839880328612,TRUE,1.40245103975701,0.950752431196384
8,170,8,0,"weak","none",NA,FALSE,-0.0401832301033025,TRUE,"recruit_mean_80",44.6,44.5598167698967,1.69564998955895,41.3635869085867,44.5709303853637,47.8640117991803,TRUE,-0.0236978328963717,6.50042489059356
8,170,8,0,"weak","none",NA,FALSE,0.000670461617833351,TRUE,"recruit_mean_slope_20",0.4,0.400670461617833,0.807285472623927,-1.16039796883407,0.391932405484829,1.92341066661608,TRUE,0.000830513666564746,3.08380863545014
8,170,8,0,"weak","none",NA,FALSE,-0.0050904286575757,TRUE,"log_recruit_sd",1.25276296849537,1.24767253983779,0.0590227898831321,1.1369156805135,1.24750986325675,1.36366659558625,TRUE,-0.0862451379823791,0.226750915072745
8,170,8,0,"weak","none",NA,FALSE,NA,TRUE,"log_process_precision",NA,3.04707563349984,0.416109023833447,2.2537895528508,3.04170125937196,3.87476330858847,NA,NA,1.62097375573767
9,194,9,0,"weak","none",NA,FALSE,0.0723024852371453,TRUE,"survival_at_80",0.36,0.432302485237145,0.106596555391771,0.234567159709452,0.43189919572669,0.647961413559821,TRUE,0.678281629002124,0.413394253850369
9,194,9,0,"weak","none",NA,FALSE,-0.0493578173058282,TRUE,"survival_slope_20",0.64,0.590642182694172,0.0660271159866389,0.468284190217162,0.58795943988909,0.724986097080781,TRUE,-0.747538591808495,0.256701906863618
9,194,9,0,"weak","none",NA,FALSE,-1.30623382740068,TRUE,"growth_increment_80",8.4,7.09376617259932,0.876412748504343,5.35574546108558,7.11068248080252,8.77203277174172,TRUE,-1.49043225310204,3.41628731065614
9,194,9,0,"weak","none",NA,FALSE,0.0425651656990365,TRUE,"growth_slope_20",-2.4,-2.35743483430096,0.381405871762727,-3.10803852043382,-2.36171672315739,-1.64531520874714,TRUE,0.111600708983097,1.46272331168668
9,194,9,0,"weak","none",NA,FALSE,0.211128758993687,TRUE,"log_growth_sd",1.50407739677627,1.71520615576996,0.130489531546049,1.4700684031779,1.71614554758214,1.97723071231508,TRUE,1.6179746872582,0.507162309137183
9,194,9,0,"weak","none",NA,FALSE,-0.121993475501916,TRUE,"log_recruitment_at_80",-1.69314718055995,-1.81514065606186,0.338246386962556,-2.50925586494026,-1.81379097140173,-1.16192835059313,TRUE,-0.360664533913916,1.34732751434713
9,194,9,0,"weak","none",NA,FALSE,0.149178869039258,TRUE,"recruitment_slope_20",1.5,1.64917886903926,0.202099435930881,1.27929313041607,1.65263555129615,2.06932507576885,TRUE,0.738145895124012,0.790031945352778
9,194,9,0,"weak","none",NA,FALSE,-0.552769825767278,TRUE,"recruit_mean_80",44.6,44.0472301742327,1.09804963482989,41.9753899743757,44.0213944426664,46.2549558094569,TRUE,-0.503410600243869,4.27956583508117
9,194,9,0,"weak","none",NA,FALSE,0.276721416975979,TRUE,"recruit_mean_slope_20",0.4,0.676721416975979,0.569487637360031,-0.479190329793834,0.700842211119713,1.79163487061254,TRUE,0.485912948450952,2.27082520040638
9,194,9,0,"weak","none",NA,FALSE,0.0153704700339232,TRUE,"log_recruit_sd",1.25276296849537,1.26813343852929,0.0598970913583215,1.15762392113689,1.26737274304411,1.38486612171942,TRUE,0.256614631618298,0.227242200582522
9,194,9,0,"weak","none",NA,FALSE,NA,TRUE,"log_process_precision",NA,5.52113513247256,1.10985956279679,3.40236113558762,5.50738660722353,7.6859639382027,NA,NA,4.28360280261507
10,218,10,0,"weak","none",NA,FALSE,0.0138099964566002,TRUE,"survival_at_80",0.36,0.3738099964566,0.100080270781794,0.186666357365655,0.371058284009837,0.566238776870695,TRUE,0.137989199556727,0.37957241950504
10,218,10,0,"weak","none",NA,FALSE,-0.0340570624318323,TRUE,"survival_slope_20",0.64,0.605942937568168,0.0799524654982771,0.449024532721183,0.605926636432972,0.760129729890366,TRUE,-0.42596638164418,0.311105197169183
10,218,10,0,"weak","none",NA,FALSE,0.188442544999861,TRUE,"growth_increment_80",8.4,8.58844254499986,1.02918954297637,6.60742709077718,8.56523392290944,10.5966246071444,TRUE,0.183097998114995,3.98919751636718
10,218,10,0,"weak","none",NA,FALSE,-0.106379933540961,TRUE,"growth_slope_20",-2.4,-2.50637993354096,0.389624764293842,-3.27882897870608,-2.49687064937471,-1.73926272059897,TRUE,-0.27303175590947,1.53956625810711
10,218,10,0,"weak","none",NA,FALSE,0.254355349065543,TRUE,"log_growth_sd",1.50407739677627,1.75843274584182,0.161672504012781,1.43758818572412,1.75677886112764,2.07715398725403,TRUE,1.57327524936111,0.639565801529915
10,218,10,0,"weak","none",NA,FALSE,-0.0744592175380272,TRUE,"log_recruitment_at_80",-1.69314718055995,-1.76760639809797,0.421396322428746,-2.62719756798414,-1.74110216428879,-0.969760846737258,TRUE,-0.176696410421611,1.65743672124688
10,218,10,0,"weak","none",NA,FALSE,-0.0792738060706379,TRUE,"recruitment_slope_20",1.5,1.42072619392936,0.252645655548006,0.960669725628418,1.4014114809348,1.93943134852327,TRUE,-0.313774665543674,0.978761622894853
10,218,10,0,"weak","none",NA,FALSE,1.10986459745519,TRUE,"recruit_mean_80",44.6,45.7098645974552,1.10840765013429,43.4254050879563,45.7474470026064,47.8526238845035,TRUE,1.0013144507986,4.42721879654718
10,218,10,0,"weak","none",NA,FALSE,-0.65138041565585,TRUE,"recruit_mean_slope_20",0.4,-0.25138041565585,0.59924284433225,-1.36571102466593,-0.272604737914897,0.953893864947197,TRUE,-1.08700574703015,2.31960488961312
10,218,10,0,"weak","none",NA,FALSE,-0.0086159870265714,TRUE,"log_recruit_sd",1.25276296849537,1.2441469814688,0.0598698501348065,1.1309369517707,1.24410358947617,1.36800070677203,TRUE,-0.14391195246307,0.237063755001332
10,218,10,0,"weak","none",NA,FALSE,NA,TRUE,"log_process_precision",NA,2.68586221451398,0.353137560092207,1.98404823748084,2.67425507824598,3.3551492909248,NA,NA,1.37110105344396
11,2,1,50,"correct","full",NA,FALSE,-0.046801275780247,TRUE,"survival_at_80",0.36,0.313198724219753,0.100095824683373,0.109998060121388,0.313951855773675,0.514091858662664,TRUE,-0.46756471539438,0.404093798541276
11,2,1,50,"correct","full",NA,FALSE,0.0365271727432187,TRUE,"survival_slope_20",0.64,0.676527172743219,0.0761260905418714,0.518267607460949,0.677932525394501,0.826927844860394,TRUE,0.479824623637119,0.308660237399445
11,2,1,50,"correct","full",NA,FALSE,0.778899311909148,TRUE,"growth_increment_80",8.4,9.17889931190915,0.784975692042282,7.68085537819803,9.17605081661825,10.6807268277095,TRUE,0.992259148665706,2.99987144951149
11,2,1,50,"correct","full",NA,FALSE,-0.713555988868799,TRUE,"growth_slope_20",-2.4,-3.1135559888688,0.305890259569065,-3.71474382568158,-3.11243633760812,-2.51782270318206,FALSE,-2.33271889688168,1.19692112249952
11,2,1,50,"correct","full",NA,FALSE,-0.134096458223556,TRUE,"log_growth_sd",1.50407739677627,1.36998093855272,0.188421049739484,0.990696177344822,1.37459020568356,1.73858567747154,TRUE,-0.711685124400705,0.747889500126716
11,2,1,50,"correct","full",NA,FALSE,-0.55837948366417,TRUE,"log_recruitment_at_80",-1.69314718055995,-2.25152666422412,0.419439795087474,-3.0617822467171,-2.26249676047821,-1.406777550115,TRUE,-1.33125061142022,1.6550046966021
11,2,1,50,"correct","full",NA,FALSE,0.289517887274172,TRUE,"recruitment_slope_20",1.5,1.78951788727417,0.208395307623917,1.36783532899571,1.79666609664082,2.18992673668497,TRUE,1.38927258283883,0.822091407689254
11,2,1,50,"correct","full",NA,FALSE,-0.337062888848166,TRUE,"recruit_mean_80",44.6,44.2629371111518,1.9484488322284,40.3593585872249,44.3877765577222,47.8767112053648,TRUE,-0.172990372276122,7.51735261813991
11,2,1,50,"correct","full",NA,FALSE,0.304940871694475,TRUE,"recruit_mean_slope_20",0.4,0.704940871694476,0.884825985828035,-0.966444141147482,0.674529859299193,2.48236625690574,TRUE,0.344633720729966,3.44881039805322
11,2,1,50,"correct","full",NA,FALSE,0.0341046065063577,TRUE,"log_recruit_sd",1.25276296849537,1.28686757500173,0.0811353586071217,1.13146113837295,1.28777560347935,1.44689541102535,TRUE,0.420342093654888,0.315434272652405
11,2,1,50,"correct","full",NA,FALSE,NA,TRUE,"log_process_precision",NA,1.84764523535567,0.203896554914728,1.43132783230627,1.84660868066133,2.25785825695485,NA,NA,0.826530424648577
12,26,2,50,"correct","full",NA,FALSE,0.206212967300354,TRUE,"survival_at_80",0.36,0.566212967300354,0.111593387529233,0.350850745525525,0.569634587782775,0.775202242011191,TRUE,1.84789593600547,0.424351496485666
12,26,2,50,"correct","full",NA,FALSE,-0.0303107431180791,TRUE,"survival_slope_20",0.64,0.609689256881921,0.0744180702409,0.464646111964556,0.607268438060167,0.757865368646327,TRUE,-0.407303535552047,0.293219256681771
